N,f,q,k,W,gossip_flow_recon_recall,gossip_flow_dos_recall,gossip_corrected_flow_recon_recall,gossip_corrected_flow_dos_recall,gossip_window_recon_recall,gossip_window_dos_recall,gossip_recon_fpr,gossip_dos_fpr,gossip_bandwidth,gossip_latency,indep_flow_recon_recall,indep_flow_dos_recall,indep_window_recon_recall,indep_window_dos_recall,indep_recon_fpr,indep_dos_fpr,indep_bandwidth,indep_latency,cent_flow_recon_recall,cent_flow_dos_recall,cent_window_recon_recall,cent_window_dos_recall,cent_recon_fpr,cent_dos_fpr,cent_bandwidth,cent_latency
16,4,14,16,5,0.4637,0.5693,0.4088,0.5608,0.2386,0.2841,0.1265,0.2502,0.0820,0.6200,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,0.0000,0.8458,0.7985,0.6894,0.6953,0.3605,0.4310,0.0205,0.1600
16,4,16,16,5,0.0830,0.2529,0.0830,0.2529,0.0152,0.0632,0.0129,0.1311,0.0820,1.4300,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,0.0000,0.7111,0.7327,0.4703,0.5150,0.2357,0.3402,0.0205,0.4000
32,2,2,4,5,0.9703,0.9080,0.3003,0.6672,0.9174,0.8251,0.5540,0.7928,0.0084,0.1500,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,0.0300,0.9934,0.9648,0.9776,0.9034,0.6509,0.8609,0.0042,0.0900
32,2,4,4,5,0.2966,0.3644,0.1327,0.2340,0.2108,0.1955,0.0884,0.1402,0.0084,0.9200,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,0.0300,0.8947,0.8097,0.7840,0.6948,0.3863,0.6778,0.0042,0.2500
32,3,2,4,5,0.9857,0.9330,0.2411,0.6823,0.9496,0.8609,0.5942,0.8224,0.0127,0.1200,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,0.0300,0.9934,0.9648,0.9776,0.9034,0.6509,0.8609,0.0042,0.0900
32,3,4,4,5,0.4966,0.5498,0.3015,0.4101,0.3109,0.3228,0.1268,0.3216,0.0127,0.8900,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,0.0300,0.8947,0.8097,0.7840,0.6948,0.3863,0.6778,0.0042,0.2500
32,4,2,4,5,0.9903,0.9504,0.1957,0.6906,0.9639,0.8697,0.6204,0.8435,0.0169,0.1300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,0.0300,0.9934,0.9648,0.9776,0.9034,0.6509,0.8609,0.0042,0.0900
32,4,4,4,5,0.6691,0.6305,0.4296,0.4784,0.4503,0.4254,0.1877,0.4367,0.0169,0.6400,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,0.0300,0.8947,0.8097,0.7840,0.6948,0.3863,0.6778,0.0042,0.2500
32,2,2,8,5,0.9960,0.9856,0.0501,0.5735,0.9886,0.9532,0.6687,0.8179,0.0155,0.0400,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,1.0000,0.9988,0.9974,0.9818,0.7097,0.8473,0.0078,0.0200
32,2,4,8,5,0.8801,0.7826,0.3415,0.5263,0.7354,0.6338,0.2903,0.5589,0.0155,0.2600,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,0.9946,0.9726,0.9817,0.9209,0.6370,0.7908,0.0078,0.0600
32,2,6,8,5,0.4308,0.4461,0.1859,0.3128,0.3079,0.2208,0.0847,0.1843,0.0155,0.7300,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,0.9717,0.8934,0.9266,0.8105,0.4896,0.7216,0.0078,0.1200
32,2,8,8,5,0.2514,0.2453,0.0918,0.1617,0.1812,0.1181,0.0397,0.0067,0.0155,0.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,0.8799,0.7885,0.7502,0.6461,0.3033,0.5711,0.0078,0.2400
32,3,2,8,5,0.9991,0.9956,0.0292,0.5769,0.9930,0.9696,0.6833,0.8280,0.0233,0.0300,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,1.0000,0.9988,0.9974,0.9818,0.7097,0.8473,0.0078,0.0200
32,3,4,8,5,0.9374,0.8572,0.3075,0.5635,0.8389,0.7415,0.3794,0.6485,0.0233,0.2000,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,0.9946,0.9726,0.9817,0.9209,0.6370,0.7908,0.0078,0.0600
32,3,6,8,5,0.6779,0.5997,0.3035,0.4216,0.4707,0.3607,0.1412,0.3703,0.0233,0.5700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,0.9717,0.8934,0.9266,0.8105,0.4896,0.7216,0.0078,0.1200
32,3,8,8,5,0.3358,0.3152,0.1173,0.1974,0.2655,0.1654,0.0633,0.0273,0.0233,0.4900,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,0.8799,0.7885,0.7502,0.6461,0.3033,0.5711,0.0078,0.2400
32,4,2,8,5,0.9997,0.9961,0.0186,0.5706,0.9952,0.9741,0.6961,0.8376,0.0311,0.0300,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,1.0000,0.9988,0.9974,0.9818,0.7097,0.8473,0.0078,0.0200
32,4,4,8,5,0.9605,0.8794,0.2674,0.5576,0.8983,0.7896,0.4581,0.6833,0.0311,0.1500,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,0.9946,0.9726,0.9817,0.9209,0.6370,0.7908,0.0078,0.0600
32,4,6,8,5,0.7820,0.7014,0.3227,0.4793,0.6118,0.4843,0.2071,0.4547,0.0311,0.4000,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,0.9717,0.8934,0.9266,0.8105,0.4896,0.7216,0.0078,0.1200
32,4,8,8,5,0.3827,0.3771,0.1013,0.2372,0.3083,0.1972,0.0772,0.0989,0.0311,0.5300,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,0.0000,0.8799,0.7885,0.7502,0.6461,0.3033,0.5711,0.0078,0.2400
32,2,2,16,5,1.0000,1.0000,0.0077,0.7266,1.0000,0.9954,0.8791,0.7393,0.0264,0.0000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.8861,0.7575,0.0132,0.0000
32,2,4,16,5,0.9937,0.9650,0.1270,0.8105,0.9331,0.8734,0.6629,0.6205,0.0264,0.1100,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,1.0000,1.0000,0.9994,0.9941,0.8728,0.7324,0.0132,0.0000
32,2,6,16,5,0.8421,0.8388,0.3418,0.7838,0.6183,0.6414,0.3670,0.4745,0.0264,0.3400,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9994,0.9961,0.9968,0.9657,0.8537,0.7005,0.0132,0.0200
32,2,8,16,5,0.5472,0.5904,0.4010,0.5830,0.3047,0.2637,0.1372,0.3133,0.0264,0.6500,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9989,0.9809,0.9874,0.9288,0.7972,0.6686,0.0132,0.0400
32,2,10,16,5,0.3144,0.1783,0.2872,0.1783,0.1375,0.0343,0.0179,0.1928,0.0264,1.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9969,0.9609,0.9527,0.8893,0.7053,0.6306,0.0132,0.0800
32,2,12,16,5,0.1433,0.0313,0.1433,0.0313,0.0644,0.0086,0.0033,0.0804,0.0264,0.9000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9754,0.9308,0.8915,0.8418,0.5877,0.5982,0.0132,0.1100
32,2,14,16,5,0.0892,0.0054,0.0892,0.0054,0.0252,0.0026,0.0012,0.0319,0.0264,1.3600,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9288,0.9017,0.8050,0.7739,0.4879,0.5497,0.0132,0.1500
32,2,16,16,5,0.0157,0.0007,0.0157,0.0007,0.0032,0.0007,0.0000,0.0061,0.0264,2.0000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.8355,0.8383,0.6404,0.5946,0.3529,0.4495,0.0132,0.3400
32,3,2,16,5,1.0000,1.0000,0.0072,0.7117,1.0000,0.9987,0.8845,0.7462,0.0397,0.0000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.8861,0.7575,0.0132,0.0000
32,3,4,16,5,0.9989,0.9804,0.0749,0.7819,0.9785,0.9202,0.7515,0.6584,0.0397,0.0600,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,1.0000,1.0000,0.9994,0.9941,0.8728,0.7324,0.0132,0.0000
32,3,6,16,5,0.9414,0.8968,0.2460,0.7894,0.8057,0.7699,0.4967,0.5469,0.0397,0.1700,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9994,0.9961,0.9968,0.9657,0.8537,0.7005,0.0132,0.0200
32,3,8,16,5,0.7717,0.7765,0.4053,0.7339,0.5293,0.5148,0.3017,0.4268,0.0397,0.4300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9989,0.9809,0.9874,0.9288,0.7972,0.6686,0.0132,0.0400
32,3,10,16,5,0.5435,0.5116,0.3879,0.4989,0.2934,0.2149,0.0981,0.3080,0.0397,0.7100,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9969,0.9609,0.9527,0.8893,0.7053,0.6306,0.0132,0.0800
32,3,12,16,5,0.3149,0.2206,0.2823,0.2206,0.1476,0.0514,0.0158,0.1912,0.0397,1.1600,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9754,0.9308,0.8915,0.8418,0.5877,0.5982,0.0132,0.1100
32,3,14,16,5,0.2005,0.0298,0.1939,0.0298,0.0902,0.0079,0.0050,0.0914,0.0397,0.8900,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9288,0.9017,0.8050,0.7739,0.4879,0.5497,0.0132,0.1500
32,3,16,16,5,0.1301,0.0061,0.1301,0.0061,0.0505,0.0046,0.0021,0.0517,0.0397,0.9900,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.8355,0.8383,0.6404,0.5946,0.3529,0.4495,0.0132,0.3400
32,4,2,16,5,1.0000,1.0000,0.0063,0.7065,1.0000,1.0000,0.8853,0.7518,0.0529,0.0000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.8861,0.7575,0.0132,0.0000
32,4,4,16,5,0.9991,0.9888,0.0438,0.7684,0.9880,0.9407,0.8071,0.6734,0.0529,0.0400,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,1.0000,1.0000,0.9994,0.9941,0.8728,0.7324,0.0132,0.0000
32,4,6,16,5,0.9777,0.9359,0.1819,0.7924,0.8896,0.8181,0.5810,0.5808,0.0529,0.1500,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9994,0.9961,0.9968,0.9657,0.8537,0.7005,0.0132,0.0200
32,4,8,16,5,0.8739,0.8432,0.3636,0.7696,0.6782,0.6671,0.3932,0.4943,0.0529,0.2500,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9989,0.9809,0.9874,0.9288,0.7972,0.6686,0.0132,0.0400
32,4,10,16,5,0.6859,0.7232,0.4047,0.6999,0.4442,0.4173,0.2265,0.3800,0.0529,0.5100,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9969,0.9609,0.9527,0.8893,0.7053,0.6306,0.0132,0.0800
32,4,12,16,5,0.4539,0.4356,0.3161,0.4302,0.2303,0.1450,0.0657,0.2918,0.0529,0.9500,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9754,0.9308,0.8915,0.8418,0.5877,0.5982,0.0132,0.1100
32,4,14,16,5,0.2789,0.0756,0.2483,0.0756,0.1363,0.0204,0.0137,0.1552,0.0529,0.9000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.9288,0.9017,0.8050,0.7739,0.4879,0.5497,0.0132,0.1500
32,4,16,16,5,0.2205,0.0161,0.2160,0.0161,0.1003,0.0066,0.0058,0.0914,0.0529,0.8200,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,0.0000,0.8355,0.8383,0.6404,0.5946,0.3529,0.4495,0.0132,0.3400
64,2,2,4,5,0.9359,0.8824,0.4314,0.7417,0.8417,0.7856,0.4546,0.7735,0.0044,0.2200,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,0.0300,0.9900,0.9648,0.9685,0.9041,0.6253,0.8930,0.0022,0.0900
64,2,4,4,5,0.1236,0.1345,0.0257,0.0768,0.0987,0.0753,0.0383,0.0382,0.0044,0.8700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,0.0300,0.8721,0.8149,0.7423,0.7043,0.3538,0.7133,0.0022,0.2700
64,3,2,4,5,0.9620,0.9005,0.3555,0.7518,0.8967,0.8133,0.5169,0.8208,0.0066,0.1700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,0.0300,0.9900,0.9648,0.9685,0.9041,0.6253,0.8930,0.0022,0.0900
64,3,4,4,5,0.1919,0.2463,0.0915,0.1817,0.1166,0.1175,0.0451,0.1025,0.0066,1.2300,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,0.0300,0.8721,0.8149,0.7423,0.7043,0.3538,0.7133,0.0022,0.2700
64,4,2,4,5,0.9685,0.9271,0.2963,0.7721,0.9202,0.8457,0.5527,0.8453,0.0088,0.1600,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,0.0300,0.9900,0.9648,0.9685,0.9041,0.6253,0.8930,0.0022,0.0900
64,4,4,4,5,0.3043,0.3810,0.1931,0.3169,0.1705,0.1840,0.0634,0.2060,0.0088,1.2200,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,0.0300,0.8721,0.8149,0.7423,0.7043,0.3538,0.7133,0.0022,0.2700
64,2,2,8,5,0.9923,0.9672,0.1550,0.6684,0.9627,0.9007,0.5821,0.8521,0.0084,0.0900,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,1.0000,0.9968,0.9970,0.9779,0.6656,0.9155,0.0042,0.0300
64,2,4,8,5,0.5938,0.6141,0.3584,0.4473,0.3774,0.3660,0.1266,0.4358,0.0084,0.7000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,0.9914,0.9675,0.9670,0.9053,0.5859,0.8558,0.0042,0.0900
64,2,6,8,5,0.1753,0.2106,0.0395,0.1044,0.1562,0.1030,0.0510,0.0182,0.0084,0.5700,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,0.9482,0.8711,0.8846,0.7848,0.4357,0.7752,0.0042,0.1400
64,2,8,8,5,0.1250,0.1274,0.0466,0.0663,0.0950,0.0607,0.0355,0.0027,0.0084,0.6700,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,0.8241,0.7645,0.6655,0.6115,0.2601,0.6266,0.0042,0.2600
64,3,2,8,5,0.9969,0.9829,0.0921,0.6755,0.9718,0.9297,0.6196,0.8732,0.0127,0.0800,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,1.0000,0.9968,0.9970,0.9779,0.6656,0.9155,0.0042,0.0300
64,3,4,8,5,0.7903,0.7295,0.4837,0.5273,0.5991,0.5434,0.2106,0.5684,0.0127,0.3600,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,0.9914,0.9675,0.9670,0.9053,0.5859,0.8558,0.0042,0.0900
64,3,6,8,5,0.2277,0.2989,0.0641,0.1739,0.1800,0.1411,0.0563,0.1118,0.0127,0.7500,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,0.9482,0.8711,0.8846,0.7848,0.4357,0.7752,0.0042,0.1400
64,3,8,8,5,0.1639,0.1712,0.0463,0.0712,0.1432,0.0892,0.0462,0.0042,0.0127,0.4500,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,0.8241,0.7645,0.6655,0.6115,0.2601,0.6266,0.0042,0.2600
64,4,2,8,5,0.9966,0.9892,0.0624,0.6725,0.9839,0.9517,0.6300,0.8927,0.0169,0.0500,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,1.0000,0.9968,0.9970,0.9779,0.6656,0.9155,0.0042,0.0300
64,4,4,8,5,0.8670,0.7735,0.4814,0.5613,0.6959,0.6253,0.2880,0.6460,0.0169,0.3000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,0.9914,0.9675,0.9670,0.9053,0.5859,0.8558,0.0042,0.0900
64,4,6,8,5,0.3856,0.4627,0.2068,0.3260,0.2265,0.2147,0.0685,0.2727,0.0169,0.9000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,0.9482,0.8711,0.8846,0.7848,0.4357,0.7752,0.0042,0.1400
64,4,8,8,5,0.1679,0.1895,0.0217,0.0780,0.1627,0.1062,0.0518,0.0084,0.0169,0.2700,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,0.0000,0.8241,0.7645,0.6655,0.6115,0.2601,0.6266,0.0042,0.2600
64,2,2,16,5,1.0000,1.0000,0.0152,0.5180,0.9975,0.9880,0.6353,0.8398,0.0155,0.0100,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6766,0.8571,0.0077,0.0000
64,2,4,16,5,0.9376,0.8317,0.3166,0.4987,0.8123,0.7259,0.3157,0.6513,0.0155,0.1400,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,1.0000,1.0000,0.9969,0.9933,0.6320,0.8429,0.0077,0.0100
64,2,6,16,5,0.6662,0.6190,0.3149,0.4573,0.4393,0.3227,0.0854,0.4073,0.0155,0.5800,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9969,0.9954,0.9894,0.9594,0.6044,0.8131,0.0077,0.0400
64,2,8,16,5,0.3135,0.3522,0.1070,0.2634,0.2021,0.1371,0.0309,0.0817,0.0155,0.6500,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9954,0.9670,0.9775,0.9035,0.5466,0.7691,0.0077,0.0800
64,2,10,16,5,0.2317,0.1983,0.0852,0.1472,0.1395,0.0692,0.0176,0.0031,0.0155,0.6500,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9946,0.9117,0.9499,0.8476,0.4843,0.7356,0.0077,0.1000
64,2,12,16,5,0.1653,0.1135,0.0890,0.0797,0.0788,0.0326,0.0105,0.0000,0.0155,0.9300,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9737,0.8714,0.8930,0.7991,0.3818,0.7010,0.0077,0.1100
64,2,14,16,5,0.1118,0.0653,0.0769,0.0638,0.0338,0.0153,0.0055,0.0000,0.0155,1.3800,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9276,0.8266,0.8098,0.7325,0.2975,0.6497,0.0077,0.1300
64,2,16,16,5,0.0398,0.0130,0.0366,0.0130,0.0075,0.0013,0.0011,0.0000,0.0155,1.9200,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.8341,0.7738,0.6471,0.5788,0.1879,0.5450,0.0077,0.2800
64,3,2,16,5,1.0000,1.0000,0.0074,0.5021,0.9975,0.9973,0.6452,0.8414,0.0232,0.0100,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6766,0.8571,0.0077,0.0000
64,3,4,16,5,0.9800,0.8865,0.2580,0.5177,0.9018,0.8104,0.4149,0.7021,0.0232,0.1000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,1.0000,1.0000,0.9969,0.9933,0.6320,0.8429,0.0077,0.0100
64,3,6,16,5,0.7949,0.7491,0.3152,0.5348,0.6014,0.5316,0.1609,0.5262,0.0232,0.3000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9969,0.9954,0.9894,0.9594,0.6044,0.8131,0.0077,0.0400
64,3,8,16,5,0.4960,0.4933,0.2323,0.3505,0.3223,0.2269,0.0573,0.3372,0.0232,0.5700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9954,0.9670,0.9775,0.9035,0.5466,0.7691,0.0077,0.0800
64,3,10,16,5,0.3152,0.3495,0.1130,0.2575,0.2096,0.1238,0.0259,0.0550,0.0232,0.6800,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9946,0.9117,0.9499,0.8476,0.4843,0.7356,0.0077,0.1000
64,3,12,16,5,0.2203,0.2054,0.0592,0.1475,0.1458,0.0692,0.0209,0.0010,0.0232,0.6900,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9737,0.8714,0.8930,0.7991,0.3818,0.7010,0.0077,0.1100
64,3,14,16,5,0.1879,0.1719,0.0921,0.1528,0.1064,0.0479,0.0165,0.0005,0.0232,0.9200,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9276,0.8266,0.8098,0.7325,0.2975,0.6497,0.0077,0.1300
64,3,16,16,5,0.1527,0.1030,0.1010,0.1003,0.0645,0.0286,0.0083,0.0000,0.0232,1.1000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.8341,0.7738,0.6471,0.5788,0.1879,0.5450,0.0077,0.2800
64,4,2,16,5,1.0000,1.0000,0.0069,0.4960,0.9981,0.9980,0.6556,0.8508,0.0309,0.0000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6766,0.8571,0.0077,0.0000
64,4,4,16,5,0.9908,0.9193,0.2039,0.5160,0.9387,0.8516,0.4744,0.7288,0.0309,0.1000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,1.0000,1.0000,0.9969,0.9933,0.6320,0.8429,0.0077,0.0100
64,4,6,16,5,0.8956,0.7943,0.3344,0.5045,0.7340,0.6514,0.2397,0.5948,0.0309,0.2000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9969,0.9954,0.9894,0.9594,0.6044,0.8131,0.0077,0.0400
64,4,8,16,5,0.6765,0.6187,0.2617,0.4507,0.4712,0.3486,0.1019,0.4209,0.0309,0.4700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9954,0.9670,0.9775,0.9035,0.5466,0.7691,0.0077,0.0800
64,4,10,16,5,0.4208,0.4131,0.1748,0.2856,0.2829,0.1803,0.0391,0.2304,0.0309,0.5300,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9946,0.9117,0.9499,0.8476,0.4843,0.7356,0.0077,0.1000
64,4,12,16,5,0.2949,0.3077,0.1024,0.2274,0.1890,0.1164,0.0253,0.0157,0.0309,0.6300,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9737,0.8714,0.8930,0.7991,0.3818,0.7010,0.0077,0.1100
64,4,14,16,5,0.2391,0.2120,0.0721,0.1555,0.1533,0.0765,0.0198,0.0010,0.0309,0.6800,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.9276,0.8266,0.8098,0.7325,0.2975,0.6497,0.0077,0.1300
64,4,16,16,5,0.1979,0.1636,0.0792,0.1289,0.1170,0.0585,0.0182,0.0010,0.0309,0.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,0.0000,0.8341,0.7738,0.6471,0.5788,0.1879,0.5450,0.0077,0.2800
